Netflix Id,Title,Imdb Rating,Release Year,Netflix Original,Episode Count,Season Count,Maturity,Maturity Level,Maturity Detail,Image,Movie Type,Imdb Id,Last Day To Watch,Genres,Last Fetch
80201039,Peter Rabbit,,2018,False,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQrHoH13QsFJb3AWNfpUHxkbO6sDfEzfzUWtZwTWU6oh0DmkGfoOl_tTqzhjccd14PU_46GsH_p_YmnYEif3AttGKX_ZAD642XQ.webp?r=627,Movie,,,,2023-03-15
80202902,Two,,2021,True,,,18+,1000,"violence, sex, nudity, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABW2mw2gwBrxbOR5yuspwlT23H8EjbQ02yikEyflDgCygGApyAg1kha9FptaROXIn2BxrK5ffpDMTPEXB-H3oRiJNPWBJY6b4ty0zHsNpEhWQmb-0N0D6b-_l4bd9Tm8jroRn.jpg?r=8d5,Movie,,,,
80209229,Guillermo del Toro's Cabinet of Curiosities,,2022,True,8.0,1.0,18+,1000,"violence, sex, nudity, language, substances, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZOMV0WSVeRX--S1FQkCnpIWKRX1lc0chqByIPd4S6Jeb_HCXpWqDFbH4fD5MlAPUZrJJFKuZSib_amO8FUJg5qYNr0Z72ANyGVQT6ZhHdgPMUzCsTZ2R8DZSVyPH2LvoDf7.jpg?r=3aa,TV Series,,,,
80212245,The Dragon Prince,,2022,True,36.0,4.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTXLuDDQCtJNSr5heEGO9O8WbBhCXEfcDJOKzkv0T8KYpQ-sQSvXATK850Q36xV3sOTLXkYfePCFOX35N8KKsbXpIItJbPpgDq7rirq1kepKRllleQAv3gz2Q1YpgNs4R_vB.jpg?r=c5e,TV Series,,,,
80214405,A Korean Odyssey,,2017,False,20.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUA_f__Bomlkcs9drSN5W-FMiDsuTESTjSgMP86BhD518VZJe9Y7BK57lj8LulNX_n9hF7hWMD_SNJyQkZXzVkjNMlX7qCHsj8Y.webp?r=0f3,TV Series,,,,2023-03-15
80218107,Dragons: Rescue Riders,,2020,True,26.0,2.0,All,35,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaBd67dmcgnd9gAUnEHhFGYUaL_BVSSrubi838e15J3Y-vJP14HIC1VW5rRLzGsWOVcXSzfx3VfltswJLZkCB1kyUSk4BrYFfJUye1FlXi09AV7b1qL3aYqRMGWK3ktzkWgz.jpg?r=0dd,TV Series,,,,
80218455,Guillermo del Toro’s Pinocchio,,2022,True,,,7+,41,"violence, mild themes",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZHJ1DaQGWPr1zT8vZ4jyuqT_KkcFvU7UlJQ9HJZy2qXvqL63m_wQPx1BoeZIdGmKiMMJygV2gUPqTGfa3v563GGoJIPmRCSlYTux6NVXkS8baQKLmtsQ39AUH7QSLdjFELR.jpg?r=194,Movie,,,,
80222961,The Queen's Corgi,,2019,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRZkvLMxiVq504FccG3N6QgUEcEmVGXd8lSuS9zihqP3PUh3rj7nuJ6yeawocoSsiITWHtjWlTHXgCIlOyPVJ9Ik68uGe9XCBhE.webp?r=1af,Movie,,,,2023-03-15
80223731,FullMetal Alchemist,,2017,True,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQoCCtXZoT1kHtTRkTk859XcS6cDfSBEWSAnVUtxEwRdxo1lFQfbyUtDx0HWpAzc4rP4sMlIK6xuqVkLxWoosAZNg-fYZ5oytN07yxemhLYLkWHN1RIH6qVgiRC7H37Byz7v.jpg?r=572,Movie,,,,
80230619,We Have a Ghost,,2023,True,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABT7DDAmbxSLpHO-MSgo1tvAP1n-nO2YeVavMigAv-VKbZOyLL4F-YTatziyjOmlOduVikwOFsuktbm4ehUzZ8HIAGgSGR3m9Yw3ZCaI58U2sHqvuZz4mNaww7EfpSJnHod3J.jpg?r=d12,Movie,,,,
80231433,Wendell & Wild,,2022,True,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfT9DL1X0E09ipbj7JbDtRIoU8UdnKBY6Z6k8wHBFqQUf6ZuxY1Es46_rgz8-BBgXby90A5C4Rr8gGvHZJWunsoFbOl7qV7j2fjJqfcV9jaOLj-Xq1SjDNqyveafkEWM9U5u.jpg?r=ae8,Movie,,,,
80232040,The Spy Who Dumped Me,,2018,False,,,18+,1000,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVUJ_5zyZUn7JW3y-Avc3_oCp24BYdGqXehuJ6UAh8Y-36bcu7O54eXr8hLseQuIODNq4FmtfhUAB57Cqgbhi6p0Fo7Wn8uOsyg.webp?r=977,Movie,,,,2023-03-15
80234642,Daniel Spellbound,,2022,True,20.0,2.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXsuwwxMLWeQ2DVz_NMW_7bfLgK03V15rkadW2q11r-g9cCv4Qk06Uw0HU92dnWs3SdiCUQmKMPbuGsx2e1vA9DqOv0YBI4hH-sJnD-CPWt7wAhq_k1Mr4bANXdXXbDISwOw.jpg?r=8dd,TV Series,,,,
80238012,Black Clover,,2018,False,154.0,3.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABURRualyDIxsqj9MB8fPmaNpIxcXtKp8Y7rKIPmgfVmlsm2rcVKdIuO6iGDspG0YjaOIyAtCYRz0sXJcXzJMY_W_I2cjnDr80K0.webp?r=353,TV Series,,,,2023-03-15
80244996,Street Food: Asia,,2019,True,9.0,1.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfCPmS3r5Gn-c0-rUv0HbBmdyOWvM3VQ6WL1COCbGufFNOFWaQwjvl3O8gG9bcSO2SLWksE9nHwfSvn5GS3QOBwSWLJMfkp-jl9amwfQVPztNqq6JfDqkbi0BhxIj-hxRw83.jpg?r=b2c,TV Series,,,,
80991654,Steins;Gate 0,,2018,False,24.0,1.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABU3IZnh0xrF1HNjlFtzD2bN0PF9KQ8ridzW8i7ALghXLHvHCDgGfh84w5hS8VJnRAaOM-SvuHVNAAG3pbPR0zLAtlRtM7R97cwM.webp?r=c32,TV Series,,,,2023-03-15
80991848,Sex/Life,,2023,True,14.0,2.0,18+,1000,"sex, nudity, language, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd5CvwhcAy_K1oI3ps1SkC-WzzMHXvhLBXQc7E9TjC9oPeHslV8TPNiEyS60hhh3G6oME7lV7DrP-2boQM3K0O1NTnKJaqNd2EbLtU_Z4XgbxAR9ZlekV4Ze349nJJb-dSk4UZpvxtuQkuUI0EE0FPzW2cT4LuDhXMj8CG_EJVt-YG2K_Ns73woDs0S-QuQuZFjputSnh8329I5330XGbQBgR2MGtp7qN7PjCB1TJVdEURqfNKGLrPq7cT6-jzR-GGWm8OyQm3QrsVBef-VqXySSBdaznp1uuRPhDhnb_fa6fuGH4Vs.jpg?r=f95,TV Series,,,,
80992228,KENGAN ASHURA,,2019,True,24.0,2.0,18+,1000,"violence, sex, nudity",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUBpyxdZGqaUJbsOfHfEhAox1cmsHaBJfdxXMyUhSRWpCqrEbBvAUt78qJTojlowhZNJFOQ8Tn-zn5grVYUMR_V9KB-q5YgrruaG_wh_mHKAg7mgdHU4CbI1vZP1E7Tczg3z.jpg?r=bef,TV Series,,,,
80993368,Restaurant to Another World,,2021,False,24.0,2.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaY0VmNPqaIvgGULNek3Ydi0-bDxrrVuA9qXZzuxPKsDmi8PjYLdS38p_HUOOTutzuHJc6dc_CK06FYXi1k8ja_wmzATH9941NI.webp?r=5b2,TV Series,,,,2023-03-15
80993613,The Rise of Phoenixes,,2018,True,70.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfGiLMCOtcPMMkhy2nUOK1dMOAHa7gIFUkbEjNPCY3wDQp0dbMfCOvMI-4LbfszbFHuEz8fHXCW2xyYPxcQILwG3Rc1xlid_iSL79RHOTX8Tx6CHJdDVF0dNBi3p1HpwYO1J.jpg?r=59d,TV Series,,,,
80999059,Birth of a Beauty,,2014,False,21.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABcc7PDnSD8cvvy8mLK13Iwp93ukQ1dXTG5f6YxRBDYxML8i_EkoBEBfyfqA5TzbGERgDrbgnv2JHNevZfl7AQbFXi6I-MUtSjVY.webp?r=a00,TV Series,,,,2023-03-15
81002438,Transformers: War for Cybertron: Siege,,2020,True,6.0,1.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTBKLaL-aOMJhnNvnfNrs003GL9kn6FkrXGVsRxPxJIfdbXzLS9ZVTga4QL8UOhe2YWj5w14FhBs_dGFYo3wf5Uro7caBJ56xAqPhskgANp1n7QjFlJZAF2bti-YH3Cwjnen.jpg?r=778,TV Series,,,,
81002441,Tekken: Bloodline,,2022,True,6.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUp5rQV_U72Llz5fC1OgZ4vG_w7HZir8FOuvLgDNBoxVxG67lI7iagu0061D-B0dX3NNCSvx9Y5CKknSxm_FdztcMkdAIF3ulOqeLhKocZRe8xUSHHSDINpIDaDOAZbUxDqj.jpg?r=7c2,TV Series,,,,
81010139,Trollhunters: Rise of the Titans,,2021,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfjwxU2WKJ2wVQU39JlcwnE5ojkd9zS5WsCEaVLz355jXFmFjo4h_N25fYroUOcVI8G0cu969XZPnw5xih5k1lTsW7Ut05WtEldtqtJHYICNd_IWrcafY2-vxsbU8oa_zTjR.jpg?r=66c,Movie,,,,
81012487,The Bride of Habaek,,2017,False,16.0,1.0,16+,110,self-harm,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABU2rLV1EKKKHunzVpxFHZpGFlrPfbvNs96ArPUr1qsosWG35MJuPbMFdk_FxTjFIJCplTDWU7ymwfvP9DCHXZldlNOw5O6SBGuo.webp?r=584,TV Series,,,,2023-03-15
81019520,Eternal Love,,2017,False,58.0,1.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVedln-lNju-QXkgBYhE0hRXZK4Rzz5zghTvXYD7pT3yzshGc9JZEnzy3L5BOHz174kCVLKxhQTK85jcg7UmYJzFEZ5ekFbZohQ.webp?r=481,TV Series,,,,2023-03-15
81022058,Mr. Midnight: Beware The Monsters,,2022,False,13.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYx97UVXSEAA0aDHJSzakyr2PvclWnnYuiZePGlPvi3zZQtlH-V1qu-zb86-nM_9zU8AWDbygD7pEBlkP8_AeMZiXXCxc8y4Vro.webp?r=cc4,TV Series,,,,2023-03-15
81028225,Scrooge: A Christmas Carol,,2022,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYaq3PU7MzHsdT7ub2Lg1w5h8NPqs3tDIYzyBBg07CXs5vMB3WPPdqwOihmvTUci9tL1xh56nJgpg9vh60zxhgkzwTjH-JX0_CcQGCNy8VATz76D1a3tQ0ES5y9O4qGYkbVi.jpg?r=381,Movie,,,,
81028791,Cells at Work!,,2021,False,22.0,2.0,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSfrmufV7aQ6yNIm7bjdD019BOyNEF1oyggK4Rlrq5vn_vDVWrchRTCA-MO053DHLjLOvZ93yFy_oEkbkMhvbGQnieDS2LzB_Cg.webp?r=016,TV Series,,,,2023-03-15
81030008,Clean With Passion For Now,,2018,False,16.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYTy4rtw81p5XfYSz2kiP1Ut7gu3f8Ww1_RFKttn4o64p0zCijoN6Zf-nWzgntTYc8IGhy80p76kFlM4ahuhIYi-pdw9aTd3aj0.webp?r=d4b,TV Series,,,,2023-03-15
81036622,Toy Boy,,2021,True,21.0,2.0,18+,1000,"violence, sex, nudity, language, substances, sexual violence references",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQJJ37oa4VVjS75cZnwM5QC3XVLQNImpXMdPL4emtVxZdopug_iaZbcvK_EfZlEYovCISoN7Fyl7QOA6I2gZHoCnkdMpEzFqeogvmSkX7r5Knru2fNU4ZvEw8hIzhctISyTs.jpg?r=5a1,TV Series,,,,
81037868,The Witcher: Nightmare of the Wolf,,2021,True,,,18+,1000,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQ9B0gJ3IM7ZpTGYwyBJCavUO7zeKjStu-8tEAH-idV2ij99E_5S5Xb9BeseWpSTA2fIQXuAQgl7-W1D44pHHLzo8WyMHmcP4-COxFI9aNwWmLSMCvUX-zE2G0_F2Rm0nUrG.jpg?r=af1,Movie,,,,
81038418,When Fortune Smiles,,1990,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUL2oAxWT1jOUB7r0ZCF6qqvcrX-lkwDsxgma3UqcdfDZ85uaGGjNmuxNcSfTRDuCimYK34NCaH2OUmm1oeNTf5hoV9gB4XqfwY.webp?r=817,Movie,,,,2023-03-15
81038437,Legend Of The Dragon,,1991,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVjyl4jxvuUdDVy0wLaiVsxucTDMCKXTF-6pBBFgLiLwPExt6irK8PmDKn2dkLJr9woqxCeRFuhTFIEripVgwBfBWc_yyIc-eFk.webp?r=041,Movie,,,,2023-03-15
81038438,The Magnificent Scoundrels,,1991,False,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABVB4Y6XH2x1ktN-fbpHnTWsK1XxHyth_TMDp7DZ7ctrByCjpnKn_2R58OWTWxSzdym230WzpwtD4k8sbWnwKxhHpT7XMGveYFcM.webp?r=b7b,Movie,,,,2023-03-15
81045831,Your Place or Mine,,2023,True,,,16+,110,sex,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYDngehpASu2DcCGZFUGb4m2qPN1IVZAmqMAHR-ChoqFG3nBWpvxyFHl4W_5XzTH0rm4_lRocAKlDH5bNrxMcoqz77r_Xi_2qocJG6Nte1qusVllXBZbl3JmH4nByUuESIv7.jpg?r=817,Movie,,,,
81045859,Oddballs,,2023,True,20.0,2.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXksudkHNtfPUOhKEpAfeVMT4himS0lbD1hKjQC8-alb68SX5PZZLVg2zqrb9GthCg67mON6Ae9ywkRU_oFEJK4u2IOi-N7SGXxFYDnFVwch2UOKmQJg_NrUyrHkpOWiogaE6trmgopnwGJuRtmhSiiGWUvqxtvyoDQe6ca4tee9PAM2F0C1a9AFfHmQO-saIzR15MbuZy-_WKCF1SawwxjB0KDZinI8BtZ5i9obzJnjx08yoXCjI0hubokbcgXb5fQ73q0gNtBDOUYPH1Umxqax8JwaLz4F6SEA4USHhs2lcz9TFtc.jpg?r=701,TV Series,,,,
81054853,Cyberpunk: Edgerunners,,2022,True,10.0,1.0,18+,1000,"violence, sex, nudity, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeInYNFYDoiyDX3bvma7uQJ-9Hsvwq59576EkLCwYLHMArZ6JlPHPK7SPxlAgmGPv3lcmii7Ui97HGChKeSDE-ZX2Oh170fDVw1p8e8-UK44CBozqcwO9xoPz6ZErqpPG6yk.jpg?r=07e,TV Series,,,,
81058433,Robin Robin,,2021,True,,,All,35,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ7Yzye9Hd5EoaZjmVVE7NddJqpl0PBK83BwNGTvuyMi0l8hazjrKjvopk66Kb5_eO_9XtEj6ZUuvduuSwciPsZ5Gp8EfmbLGVKjngLiPIyArgh8bi-4vCtUh8LrUUsV0JZz.jpg?r=d96,Movie,,,,
81064069,Secrets of the Saqqara Tomb,,2020,True,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABew61KCzq0GMwJZkQrvQgd9kGfguwT3J4Xa91Yv-53ITb3vWx9eyz4c6VvHLo23JfWSXw-mMheQ17-nUB-j6waJAaCZtox7VV3qpr1W01XuRoIjcG5kX-RpPhifFoekKTuta.jpg?r=91a,Movie,,,,
81090127,Gudetama: An Eggcellent Adventure,,2022,True,10.0,1.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTqrn0wfkuBRlPM5QRkkhA9oAci-mOgkZgMTy8mUcCbH4NPDMWzpjvBeZVofjQAfo672hVxAfGd_LITJu6NauweWRj7xr_Yw__3Hf2w650PoUGHxyWAoJiIPNY-FVY-7hC-U.jpg?r=c99,TV Series,,,,
81090319,Dark Desire,,2022,True,33.0,2.0,18+,1000,"violence, sex, nudity, language, suicide",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXQzgJ3vJvQQ4U0-q0TWJzrybYsG3TKq6bj0VZi1hsDrrGwKPGRKP5U2rN_zkFHGZlCQB8oe1oahVxwV9mcJdQU4RdVOktRGOz6jsTigrUu9RGAyR0i2N5LEHxpZ1gA9LAoJ.jpg?r=38d,TV Series,,,,
81092909,"Oh, Ramona!",,2019,True,,,16+,110,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABaSljAPjDtAE3GXV0kMU0wfT_NwPtjxz1gQpq3rL8q4AUBIkoVetSW-VMk9l6pDJwZd7qprScLgsICpz2et_UWFf1J6xFo48NoKIjTzkUBJ-6qJBW4LVt426BVh0sSstrzOZ.jpg?r=f42,Movie,,,,
81096893,Brown and Friends,,2022,True,18.0,1.0,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUsv3H-6G4m-hwgazhzdUHYytkeUc03aHhI0c1xnM_tWIplX3UozHRfX_-Tw5G01NyYgGzwHQS6wIugFXGSsZt1gzsN3V3XRwoTYepTLzD8dNZXyebzFuqA4E5_ayJv5nity.jpg?r=920,TV Series,,,,
81108751,Jurassic World Camp Cretaceous: Hidden Adventure,,2022,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABV5mbiMYHDUlLSXEYK6l8AYbMY4rWQYkflZ1nVVw7SM2NV3UYQq5EQWSyv4zKe-gn_0J3yirzHZTBXWs7-tDgFDNCABfftmFtag7JyQ_SV_PMRv3Rx05MwWgD19ZjPD3RSqT5rGVAfkPAD_2Aa4yPIzhQxnlZbbBY1fQM2_zxmCN0DSkbC06uZtstS8EKDTQmoiQbZkp25iTtvvPYFc3y8OlqDBdjvQJaGglrAz1IiqGZwEp_YzkbjNslWgD2u-UAMHhTlvaclXdPvpT4zrgCMcLloE4rjt4mxHw94zcJat0frVp64zMdjz2.jpg?r=c1f,Movie,,,,
81128750,Fatale,,2020,False,,,18+,1000,"sex, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSGL-HL0uOBNOpOOnW5uP8jLeLsLlx79CJlof34cxGcA9HubhmGE8lOMtjb9vRhE3kyZlUG16pyMRWrzfCb0PmUDYxz2stoS0e0.webp?r=8b2,Movie,,,,2023-03-15
81137265,The Principles of Pleasure,,2022,True,3.0,1.0,18+,1000,"sex, nudity",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeHZ3JPgp1x99Qi2U6XcoiFtFFuiqIrCfxQmpQljsaCcc3S4oZxtA7FkVpytZRA8wkwh1Q1yPDL-eqQR9FXIdXZNpYH9FPXwXlpSzRFpSiq_t0Mm21g51eP9PVDqCQv0OXvE.jpg?r=f0e,TV Series,,,,
81143589,Fire Force,,2020,False,48.0,2.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTWjftHzHcK5OnvugY18N1c_PZ-oj3AHThX0q8wGOWM6bCvaWKwdlHRky6zHWDr0y8a8rMZB6ngAOBwwSMbLckLD9fCeMqeZ-Fw.webp?r=829,TV Series,,,,2023-03-15
81149450,Vikings: Valhalla,,2023,True,16.0,2.0,18+,1000,"violence, sex, nudity, substances",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQLR0E8qnu8XDDvboruw_pgFKHJ9ucfPiAeB6sdVnz2mUmoc816_lM4smI9NPQM5ePtXDJLPiclp6jv1oR3ai9SsMUfs_ERg_U2oeU__hRCWpMeKLkeGoEt8dg05pj78lCKI.jpg?r=6f9,TV Series,,,,
81150303,The Sandman,,2022,True,11.0,1.0,18+,1000,"violence, sex, language, substances, suicide, self-harm",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABR--Pj_4y1Mw3xwiqerR6hWdQBtz1L11afqV1JCEk2CXBVZP5a31ev9hbte_JZ1DXQrAPwvNDNU6sEf5A9cNh_P5OWbdHw0khLdx3X8DeZs7Yj3O3485uvnF01cp6x0pzWZw.jpg?r=9f9,TV Series,,,,
81152779,Elves,,2021,True,6.0,1.0,16+,110,"violence, language",https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABarBi3FSX0O0XKRZ-aJ6oJru9a7jx9luKSquo__Z7OkDuAq5udtlyFM5nnJrfuc7ml75H9_Vaaaz6P_eu8W88v4kZW7QXPScVOipVxWlTjIw4CGqXMBzPjnPU2RfnE0ULb7H.jpg?r=b8b,TV Series,,,,
81153694,Wish Dragon,,2021,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWGskQU67kHausDZPhVHo7JsBJHVzYfdXVs7QxrHVU6KZSuRmMaJxN9xXLrrpMsldHddoPpqGhnjCpOYgxa1VSmGrrwagZXRYUgh_XKM0Vh4pjNZ0NJNgJbM2zkOF4XOUCsn.jpg?r=c27,Movie,,,,
81159137,Extinct,,2021,True,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdplSvRnMU36YmcVV9THBsum6lcMZXpEs-Kt5C0xRlnzgcYhX6-GyHH78jc8RcyA0rDJRHdGQn9uqWkFYTTCeRBTgLyxqwonqO3UXmaAZ5FtTt-Gn8Ohe9w6ludANfLnVB01.jpg?r=756,Movie,,,,
81165117,Peter Rabbit 2,,2021,False,,,7+,41,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABbg0pucS8QLhh500TdjidM-AKIELlrbBArNNUOm6h6MeT92MdWfVhD2FMiR6JvibOTpcoARbs9fC4p_ypAx1CwebXUbnCji3PEo.webp?r=e7b,Movie,,,,2023-03-15
81167119,Because This Is My First Life,,2017,False,16.0,1.0,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABa748E3r505pLzL9zE4P0QMvRJLIYl-Yl2fr7sDL7ICBua7kCS3irvG1PTkuykV52CTfno1X8i3Wh_5G7Ho74Pwey-D-dZm0rWU.webp?r=5d4,TV Series,,,,2023-03-15
81168939,John Wick: Chapter 3 - Parabellum,,2019,False,,,18+,1000,violence,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQd-nbGS5cbI_lWGYuNuiqqxsenfGQoyMchCt3mehPnYGfegKqQuqNE1IN3QKYO2B3UrkNwiL6VWMVgaAWAEXNKVcsvizBCl9GT2XyowTBpfHOt_FQ-bSVZJ-e2d1QsQpYW05jIkG8PqbpAyV3LlIpF_Z60x1a_Iy8E.webp?r=880,Movie,,,,2023-03-15
81170086,Dragon Quest Your Story,,2019,True,,,13+,80,,https://occ-0-58-395.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZzolyJKetQU6G3J5CMFR20I8Sru_nPuPY7YngWLYpFocsoPEmXbjBmdfrnmgnOuw6JXHzLZy2i1Z1DV_DJ32p6r1k_ddUxgDK4y1BHETUPUdW9o6mLFY7PezZXBHPnfMlyW.jpg?r=42b,Movie,,,,
